point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
910,-277.3967251049252,-131.25226593978311,-217.430165200247,1.2108672333433703,3,4,1024.9466552734375,580.4788208007812,983.7456665039062,592.226318359375,6.011138129945867
911,-194.53199509068673,-60.72433675830938,362.2413762831654,0.7775219114948303,3,4,151.42764282226562,581.3787841796875,159.5191650390625,593.0966796875,10.374993688616373
912,-188.52177696114444,-79.30417309855123,303.07808913669646,0.6579284021884976,3,4,276.5827331542969,590.6485595703125,279.4114074707031,608.7232055664062,9.76218214218307
913,-186.52562642193953,-82.75445820886695,297.94235652153264,0.4009045648738718,3,4,284.6245422363281,591.2695922851562,288.02752685546875,610.8922119140625,9.667694252892158
914,-270.21725424301553,-127.44673063806636,-217.70088753613197,1.41068986464799,3,4,1020.322265625,592.3450927734375,980.670654296875,603.6862182617188,6.030691532539397
915,-268.10254132412706,-125.00312869043486,-217.3728171908042,1.494955371210925,3,4,1019.5935668945312,596.9259643554688,980.4822998046875,607.827392578125,6.045294569517682
916,-170.66748687847843,-91.38587364645701,318.5303628658292,0.3813305578124754,3,4,233.4273681640625,598.16845703125,238.95460510253906,623.5765380859375,9.507474322057599
917,-258.7826245154483,-124.96159614444312,-198.57369947997023,1.6612296447837545,3,4,993.478515625,602.6947021484375,956.2579956054688,614.733642578125,6.148815323597676
918,-180.92688216113956,-78.26849806020938,296.58719478384796,1.0088634829520489,3,4,287.39532470703125,607.3563842773438,288.9595642089844,625.6553955078125,9.697284763285511
919,-255.69018244469126,-122.25480409408209,-208.69091152190117,1.8385740854557797,3,4,1001.1672973632812,611.2930297851562,964.3101806640625,622.7452392578125,6.105999737366782
920,-215.41801542503478,-170.64425830462426,-221.01643734216395,0.7899548797948224,3,4,937.0404052734375,614.0571899414062,909.8348388671875,640.2562866210938,5.789626581112914
921,-215.41801542503478,-170.64425830462426,-221.01643734216395,0.7899548797948224,3,4,937.0404052734375,614.0571899414062,909.8348388671875,640.2562866210938,5.789626581112914
922,-207.39167290713027,-78.15851666755458,155.93082209067984,1.6631248225755784,3,4,555.9326171875,615.5941772460938,544.13916015625,626.531982421875,8.94321577399665
923,-204.53713925075382,-77.22153774343604,155.34282854674385,1.7759780883980285,3,4,555.2886352539062,621.13916015625,543.592041015625,632.112060546875,8.939310229532829
924,-203.29653755548898,-75.87108743267903,155.6591250432364,1.8230570852351824,3,4,554.5944213867188,624.508544921875,543.0700073242188,635.21240234375,8.954542761003227
925,-203.29653755548898,-75.87108743267903,155.6591250432364,1.8230570852351824,3,4,554.5944213867188,624.508544921875,543.0700073242188,635.21240234375,8.954542761003227
926,-239.3776298343431,-127.72244468689567,-217.6794181169816,1.9562438612977386,3,4,988.32568359375,626.3751831054688,953.9053955078125,640.4699096679688,6.024318609454296
927,-200.72121977630837,-125.51546876094373,-35.79987231623152,3.782916057684034,3,4,778.7240600585938,627.6649169921875,750.026611328125,648.5889282226562,7.060871383095549
928,-146.50095714744455,-79.53595664900419,383.99365209159686,1.3746852337778122,3,4,88.03352355957031,630.71875,95.498779296875,657.1309814453125,9.681275977111886
929,-199.14265088998178,-73.4039252067274,155.21726929063604,1.9141314729370449,3,4,553.453125,633.6929931640625,542.4575805664062,644.1644897460938,8.966000469546477
930,-200.37136817242768,-73.67575699319889,140.98223519329622,1.9895793357891969,3,4,576.3026123046875,635.9622802734375,564.2632446289062,646.085205078125,8.858295773402721
931,-230.2578868109566,-27.086751090754106,186.13914210305893,1.751019484695385,3,4,552.6235961914062,636.7696533203125,544.13916015625,626.531982421875,10.085393377075286
932,-193.61919890986874,-74.96094227225056,155.77660988891364,1.9330552444594002,3,4,547.5718383789062,639.4869995117188,537.161376953125,651.2308959960938,8.924487146420624
933,-195.09777785983837,-72.94449095653943,154.1921288967413,2.016774594241858,3,4,552.3207397460938,640.3588256835938,541.5545043945312,651.2184448242188,8.945351318338371
934,-226.89592782370053,-127.70038077895066,-227.7186960333499,1.991369126293756,3,4,984.2576904296875,641.8619384765625,952.2062377929688,656.9259643554688,5.9655736263299985
935,-191.2375925505802,-72.3100651281394,153.8419329709586,2.0958144102904317,3,4,550.348388671875,646.6971435546875,539.9075317382812,657.894287109375,8.932439709126454
936,-193.70909976686252,-71.73710161145475,143.58075486434058,2.137120495266708,3,4,568.33154296875,646.939697265625,557.0703125,657.426513671875,8.873105630573427
937,-191.19356562949957,-71.83071528713552,148.6190220413406,2.131799563000853,3,4,558.638427734375,648.8693237304688,547.93408203125,659.8331298828125,8.898731645255411
938,-191.03898782822725,-71.14427368573322,142.5814109883471,2.149730825650505,3,4,568.073974609375,651.6553955078125,557.1842651367188,662.335205078125,8.860777107092783
939,-237.88187851032077,-102.50020797984496,-220.25410604421944,2.422306855468638,3,4,1006.7064819335938,651.9046630859375,974.3594970703125,660.129150390625,6.1343827516024945
940,-188.50631687611306,-71.42710205034206,151.15397192213774,2.139113734708996,3,4,552.904541015625,652.3699951171875,542.6912841796875,663.646240234375,8.910290875011455
