point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
2328,302.85513257473485,-178.73509407076963,143.5474454836387,0.05099236253572456,2,3,445.8645935058594,1134.3505859375,450.07470703125,1196.8409423828125,3.4077394903409064
2329,302.85513257473485,-178.73509407076963,143.5474454836387,0.05099236253572456,2,3,445.8645935058594,1134.3505859375,450.07470703125,1196.8409423828125,3.4077394903409064
2330,178.32281609300688,-100.35462562720801,333.13617517612266,0.18432982828905237,2,3,339.1424865722656,1134.3988037109375,339.0531311035156,1192.567138671875,3.7513396771357623
2331,298.99798454081304,-174.29911285636337,160.67240155765285,0.03569181607729442,2,3,436.6764831542969,1135.5184326171875,440.6546936035156,1197.9903564453125,3.420741744400064
2332,298.99798454081304,-174.29911285636337,160.67240155765285,0.03569181607729442,2,3,436.6764831542969,1135.5184326171875,440.6546936035156,1197.9903564453125,3.420741744400064
2333,298.99798454081304,-174.29911285636337,160.67240155765285,0.03569181607729442,2,3,436.6764831542969,1135.5184326171875,440.6546936035156,1197.9903564453125,3.420741744400064
2334,297.19299987288434,-161.77647042179095,-81.45981226681802,0.11364038280319824,2,3,568.8062744140625,1135.6060791015625,577.898681640625,1195.9774169921875,3.365308751723991
2335,303.8564009832119,-177.22557299965635,181.26322086661918,0.21888655304973315,2,3,425.05706787109375,1136.1654052734375,428.2972412109375,1199.0352783203125,3.412407029517099
2336,301.18119133751975,-163.07703276921004,-71.19931667223383,0.07602696883232167,2,3,562.9313354492188,1136.4876708984375,571.7831420898438,1197.12060546875,3.360569554147009
2337,192.41858126710687,-106.34454409146008,345.1323278749335,0.021937199739707473,2,3,331.50262451171875,1136.6419677734375,331.3204345703125,1195.648681640625,3.7130677576042337
2338,-118.41634635098744,140.68637332714928,-272.0790759437016,0.11732965059927075,2,3,792.9714965820312,1138.36474609375,812.1809692382812,1171.4835205078125,4.4659162480317365
2339,-118.41634635098744,140.68637332714928,-272.0790759437016,0.11732965059927075,2,3,792.9714965820312,1138.36474609375,812.1809692382812,1171.4835205078125,4.4659162480317365
2340,300.6467401353434,-159.91890793427552,-27.502858624143915,0.056890254866176215,2,3,540.038330078125,1138.67431640625,548.0682983398438,1199.6490478515625,3.3778943359323272
2341,301.80664190772484,-156.61511161663725,-52.340633502211254,0.10254216669560436,2,3,553.4319458007812,1140.01904296875,562.064208984375,1200.8486328125,3.368741187335603
2342,208.00533424003777,-107.45314518606921,304.47182162900856,0.08462505385085879,2,3,356.7256164550781,1140.6011962890625,357.4838562011719,1200.0531005859375,3.6739788133444615
